iter,PID,start,end,instance,activation,response_time
136,5339,3157.820082414,3157.821368241,547,1,0.0012858270001743222
137,5339,3157.920087875,3157.920253319,548,1,0.00016544400023121852
138,5339,3158.020065271,3158.020205691,549,1,0.0001404199997523392
139,5339,3158.120100237,3158.120616891,550,1,0.0005166539999663655
140,5339,3158.220142275,3158.220468556,551,1,0.000326281000070594
141,5339,3158.320070870,3158.320203129,552,1,0.00013225900011093472
142,5339,3158.420104331,3158.420920321,553,1,0.0008159899998645415
143,5339,3158.520087744,3158.520228164,554,1,0.0001404199997523392
144,5339,3158.620090037,3158.620233976,555,1,0.00014393899982678704
145,5339,3158.720107274,3158.720248654,556,1,0.00014138000005914364
146,5339,3158.820087550,3158.821417186,557,1,0.0013296359998093976
147,5339,3158.920044050,3158.920166613,558,1,0.00012256300033186562
148,5339,3159.020127689,3159.020263852,559,1,0.0001361629997518321
149,5339,3159.120069980,3159.120219328,560,1,0.00014934799992261105
150,5339,3159.220116402,3159.220275094,561,1,0.00015869200024098973
151,5339,3159.320082694,3159.320224106,562,1,0.00014141199972073082
152,5339,3159.420056026,3159.420190654,563,1,0.00013462800006891484
153,5339,3159.520062959,3159.520191698,564,1,0.0001287390000470623
154,5339,3159.620081604,3159.620246089,565,1,0.0001644849999138387
155,5339,3159.720091001,3159.720259454,566,1,0.00016845299978740513
156,5339,3159.820036813,3159.821366480,567,1,0.0013296669999363075
157,5339,3159.920050978,3159.920183717,568,1,0.00013273900003696326
158,5339,3160.020111096,3160.020563748,569,1,0.00045265199969435344
159,5339,3160.120094220,3160.120236848,570,1,0.00014262800004871679
160,5339,3160.220072385,3160.220203044,571,1,0.00013065899975117645
161,5339,3160.320044245,3160.320200185,572,1,0.00015593999978591455
162,5339,3160.420051690,3160.420174413,573,1,0.00012272300000404357
163,5339,3160.520103552,3160.520229795,574,1,0.000126243000067916
164,5339,3160.620087604,3160.620245208,575,1,0.00015760399992359453
165,5339,3160.720668408,3160.720804988,576,1,0.00013657999988936353
166,5339,3160.820037244,3160.821436930,577,1,0.0013996859997860156
167,5339,3160.920096179,3160.920262903,578,1,0.00016672399988237885
168,5339,3161.020083847,3161.020335822,579,1,0.00025197500008289353
169,5339,3161.120071708,3161.120194751,580,1,0.0001230429998031468
170,5339,3161.220107825,3161.220240149,581,1,0.00013232399987828103
171,5339,3161.320072645,3161.320225641,582,1,0.00015299599999707425
172,5339,3161.420056793,3161.420220478,583,1,0.00016368499973395956
173,5339,3161.520083311,3161.520498106,584,1,0.000414795000324375
174,5339,3161.620080964,3161.620488911,585,1,0.0004079469999851426
175,5339,3161.720076568,3161.720238013,586,1,0.00016144500023074215
176,5339,3161.820122030,3161.821466802,587,1,0.0013447719998112007
177,5339,3161.920109347,3161.920243270,588,1,0.00013392299979386735
178,5339,3162.020036502,3162.020176601,589,1,0.00014009899996381137
179,5339,3162.120043690,3162.120196367,590,1,0.0001526770001873956
180,5339,3162.220104129,3162.220231140,591,1,0.0001270110001314606
181,5339,3162.320128950,3162.320744711,592,1,0.0006157610000627756
182,5339,3162.420089994,3162.420244814,593,1,0.00015481999980693217
183,5339,3162.520095199,3162.520251555,594,1,0.00015635599993402138
184,5339,3162.620072659,3162.620195094,595,1,0.0001224349998665275
185,5339,3162.720045959,3162.720204203,596,1,0.00015824399997654837
186,5339,3162.820093597,3162.821518819,597,1,0.001425222000307258
187,5339,3162.920099282,3162.920284343,598,1,0.00018506099968362832
188,5339,3163.020118951,3163.020280108,599,1,0.0001611570000932261
189,5339,3163.120116092,3163.120294689,600,1,0.0001785969998309156
190,5339,3163.220035599,3163.220161362,601,1,0.00012576300014188746
191,5339,3163.320122822,3163.320333259,602,1,0.0002104370000779454
192,5339,3163.420163804,3163.420531781,603,1,0.00036797700022361823
193,5339,3163.520108879,3163.520244339,604,1,0.00013545999991038116
194,5339,3163.620053826,3163.620181510,605,1,0.00012768399983542622
195,5339,3163.720058231,3163.720195451,606,1,0.00013721999994231737
196,5339,3163.820134734,3163.822112547,607,1,0.0019778129999394878
197,5339,3163.920050624,3163.920363785,608,1,0.00031316100012190873
198,5339,3164.020196121,3164.020958765,609,1,0.0007626440001331503
199,5339,3164.120131916,3164.120301265,610,1,0.0001693489998615405
200,5339,3164.220079551,3164.220224963,611,1,0.00014541200016537914
201,5339,3164.320132662,3164.320835240,612,1,0.0007025780000731174
202,5339,3164.420076137,3164.420927008,613,1,0.0008508710002388398
203,5339,3164.520079390,3164.520318692,614,1,0.00023930199995447765
204,5339,3164.620088915,3164.620230518,615,1,0.00014160299997456605
205,5339,3164.720133513,3164.720266956,616,1,0.00013344300032258616
206,5339,3164.820041691,3164.821278108,617,1,0.0012364170002001629
207,5339,3164.920138642,3164.920344600,618,1,0.0002059580001514405
208,5339,3165.020096582,3165.020331884,619,1,0.00023530199996457668
209,5339,3165.120079354,3165.120208478,620,1,0.0001291240000682592
210,5339,3165.220081711,3165.220244979,621,1,0.00016326800005117548
211,5339,3165.320077092,3165.320228360,622,1,0.00015126800008147256
212,5339,3165.420096377,3165.420239165,623,1,0.00014278800017564208
213,5339,3165.520121550,3165.520261522,624,1,0.0001399719999426452
214,5339,3165.620057377,3165.620235174,625,1,0.00017779699965103646
215,5339,3165.720076471,3165.720212090,626,1,0.00013561900004788185
216,5339,3165.820160846,3165.821599892,627,1,0.0014390460000868188
217,5339,3165.920064000,3165.920203652,628,1,0.00013965200014354195
218,5339,3166.020088917,3166.020209464,629,1,0.00012054699982400052
219,5339,3166.120079882,3166.120525494,630,1,0.0004456120000213559
220,5339,3166.220140288,3166.220317445,631,1,0.00017715700005282997
221,5339,3166.320059091,3166.320231735,632,1,0.00017264400003114133
222,5339,3166.420132489,3166.420275565,633,1,0.0001430759998584108
223,5339,3166.520090141,3166.520229345,634,1,0.00013920400033384794
224,5339,3166.620132659,3166.620583167,635,1,0.00045050800008539227
225,5339,3166.720092935,3166.720282668,636,1,0.00018973299984281766
226,5339,3166.820101243,3166.821416223,637,1,0.0013149800001883705
227,5339,3166.920120369,3166.920247540,638,1,0.0001271710002583859
228,5339,3167.020087077,3167.020309003,639,1,0.00022192599999470985
229,5339,3167.120079769,3167.120330560,640,1,0.00025079100032598944
230,5339,3167.220074798,3167.220205521,641,1,0.0001307229999838455
231,5339,3167.320135716,3167.320643826,642,1,0.000508109999827866
232,5339,3167.420415072,3167.420543140,643,1,0.00012806799986719852
233,5339,3167.520045899,3167.520453142,644,1,0.00040724300015426707
234,5339,3167.620073921,3167.620237349,645,1,0.00016342800017810077
235,5339,3167.720110486,3167.720246106,646,1,0.00013562000003730645
236,5339,3167.820104939,3167.822781715,647,1,0.002676776000043901
237,5339,3167.920113056,3167.920338598,648,1,0.00022554199995283852
238,5339,3168.020087668,3168.020217527,649,1,0.00012985900002604467
239,5339,3168.120091273,3168.120249229,650,1,0.0001579559998390323
240,5339,3168.220059741,3168.220207425,651,1,0.00014768399978493107
241,5339,3168.320082130,3168.320248759,652,1,0.0001666289999775472
242,5339,3168.420073735,3168.420198282,653,1,0.0001245469998139015
243,5339,3168.520122813,3168.520285665,654,1,0.00016285199990306864
244,5339,3168.620163218,3168.620776707,655,1,0.0006134889999884763
245,5339,3168.720114470,3168.720608275,656,1,0.0004938049996781047
246,5339,3168.820066809,3168.821526624,657,1,0.0014598150000892929
247,5339,3168.920103535,3168.920249171,658,1,0.0001456359996154788
248,5339,3169.020102340,3169.020233991,659,1,0.0001316510001743154
249,5339,3169.120098616,3169.120241692,660,1,0.0001430759998584108
250,5339,3169.220150606,3169.220366196,661,1,0.0002155900001525879
251,5339,3169.320233349,3169.320469516,662,1,0.00023616699991180212
252,5339,3169.420086646,3169.420252635,663,1,0.00016598899992459337
253,5339,3169.520116716,3169.520331570,664,1,0.00021485400020537782
254,5339,3169.620082784,3169.620263652,665,1,0.00018086800037053763
255,5339,3169.720036115,3169.720452990,666,1,0.00041687500015541445
256,5339,3169.820247693,3169.821469966,667,1,0.0012222730001667514
257,5339,3169.920221826,3169.920430375,668,1,0.00020854899958067108
258,5339,3170.020129204,3170.020265207,669,1,0.00013600300007965416
259,5339,3170.120173194,3170.120342094,670,1,0.0001689000000624219
260,5339,3170.220131165,3170.220259009,671,1,0.00012784399996235152
261,5339,3170.320036495,3170.320160435,672,1,0.00012394000032145414
262,5339,3170.420086374,3170.420250122,673,1,0.00016374799997720402
263,5339,3170.520093690,3170.520260511,674,1,0.00016682099976605969
264,5339,3170.620101103,3170.620263924,675,1,0.00016282100023090607
265,5339,3170.720071779,3170.720202983,676,1,0.00013120399989929865
266,5339,3170.820099609,3170.821417852,677,1,0.0013182430002416368
267,5339,3170.920101390,3170.920275826,678,1,0.00017443599972466473
268,5339,3171.020053793,3171.020191813,679,1,0.0001380200001221965
269,5339,3171.120064246,3171.120252923,680,1,0.00018867700009650434
270,5339,3171.220068171,3171.220415764,681,1,0.0003475929997875937
271,5339,3171.320056575,3171.320320006,682,1,0.0002634310003486462
272,5339,3171.420080213,3171.420546945,683,1,0.00046673199994984316
273,5339,3171.520129067,3171.520299823,684,1,0.00017075599998861435
274,5339,3171.620130975,3171.620260803,685,1,0.00012982799989913474
275,5339,3171.720124180,3171.720491454,686,1,0.00036727399992741994
276,5339,3171.820123625,3171.821518766,687,1,0.0013951409996479924
277,5339,3171.920096413,3171.920245889,688,1,0.00014947599993320182
278,5339,3172.020041904,3172.020459867,689,1,0.0004179630000180623
279,5339,3172.120074725,3172.120231242,690,1,0.00015651700005037128
280,5339,3172.220081402,3172.220268703,691,1,0.00018730100009634043
281,5339,3172.320040494,3172.320195602,692,1,0.00015510799994444824
282,5339,3172.420100804,3172.420239944,693,1,0.00013914000010117888
283,5339,3172.520134842,3172.520578214,694,1,0.00044337200006339117
284,5339,3172.620160879,3172.620297171,695,1,0.00013629199975184747
285,5339,3172.720087234,3172.720227462,696,1,0.00014022799996382673
286,5339,3172.820095351,3172.821418490,697,1,0.0013231389998509258
287,5339,3172.920041418,3172.920216431,698,1,0.00017501299998912145
288,5339,3173.020081504,3173.020235332,699,1,0.00015382800029328791
289,5339,3173.120141846,3173.120263418,700,1,0.00012157199989815126
290,5339,3173.220100778,3173.220237582,701,1,0.0001368040002489579
291,5339,3173.320057822,3173.320240707,702,1,0.00018288499995833263
292,5339,3173.420088435,3173.420253496,703,1,0.00016506100018887082
293,5339,3173.520100392,3173.520272333,704,1,0.00017194099973494303
294,5339,3173.620089373,3173.620360676,705,1,0.00027130299986311
295,5339,3173.720090961,3173.720243701,706,1,0.00015273999997589272
296,5339,3173.820040901,3173.822957491,707,1,0.002916590000040742
297,5339,3173.920066330,3173.920217630,708,1,0.0001513000001978071
298,5339,3174.020063791,3174.020213523,709,1,0.00014973199995438335
299,5339,3174.120096644,3174.120282217,710,1,0.0001855729997259914
300,5339,3174.220075800,3174.220237789,711,1,0.0001619889999346924
301,5339,3174.320081453,3174.320211281,712,1,0.00012982799989913474
302,5339,3174.420096802,3174.420233350,713,1,0.00013654800022777636
303,5339,3174.520083191,3174.520245819,714,1,0.00016262799999822164
304,5339,3174.620116844,3174.620572377,715,1,0.00045553299969469663
305,5339,3174.720053791,3174.720191779,716,1,0.00013798800000586198
306,5339,3174.820047668,3174.821568061,717,1,0.0015203930001916888
307,5339,3174.920127275,3174.920256782,718,1,0.00012950699965585954
308,5339,3175.020046909,3175.020507178,719,1,0.000460269000086555
309,5339,3175.120118644,3175.120396251,720,1,0.0002776070000436448
310,5339,3175.220114281,3175.220449170,721,1,0.00033488899998701527
311,5339,3175.320089885,3175.320229472,722,1,0.0001395869999214483
312,5339,3175.420124018,3175.420469339,723,1,0.0003453210001680418
313,5339,3175.520075654,3175.520195561,724,1,0.00011990700022579404
314,5339,3175.620059866,3175.620432452,725,1,0.0003725860001395631
315,5339,3175.720074575,3175.720223667,726,1,0.00014909199990142952
316,5339,3175.820102308,3175.821508810,727,1,0.0014065020000089135
317,5339,3175.920047608,3175.920180955,728,1,0.00013334699997358257
318,5339,3176.020033708,3176.020256242,729,1,0.00022253399993132916
319,5339,3176.120035937,3176.120166052,730,1,0.0001301150000472262
320,5339,3176.220086199,3176.220220282,731,1,0.00013408299992079264
321,5339,3176.320107692,3176.320438037,732,1,0.0003303449998384167
322,5339,3176.420076192,3176.420226180,733,1,0.0001499879999755649
323,5339,3176.520062964,3176.520208888,734,1,0.0001459240002077422
324,5339,3176.620057225,3176.622238691,735,1,0.00218146599991087
325,5339,3176.720073246,3176.720310692,736,1,0.0002374460000282852
326,5339,3176.820043666,3176.821628700,737,1,0.0015850340000724827
327,5339,3176.920080328,3176.920367023,738,1,0.0002866949998860946
328,5339,3177.020065980,3177.020095005,738,0,2.9025000003457535e-05
329,5339,3177.120067057,3177.120213717,740,1,0.00014665999970020493
330,5339,3177.220076838,3177.220196777,741,1,0.00011993900034212857
331,5339,3177.320085946,3177.320207742,742,1,0.00012179600025774562
332,5339,3177.420079183,3177.420214291,743,1,0.00013510799999494338
333,5339,3177.520087652,3177.520276393,744,1,0.0001887410003291734
334,5339,3177.620051704,3177.620222204,745,1,0.00017049999996743281
335,5339,3177.720036172,3177.720166287,746,1,0.0001301150000472262
336,5339,3177.820095586,3177.821408197,747,1,0.001312610999775643
337,5339,3177.920087959,3177.920258939,748,1,0.0001709800003482087
338,5339,3178.020065803,3178.020215983,749,1,0.00015018000021882472
339,5339,3178.120064543,3178.120227204,750,1,0.00016266100010398077
340,5339,3178.220097237,3178.220255609,751,1,0.00015837199998713913
341,5339,3178.320087241,3178.320368433,752,1,0.0002811920003296109
342,5339,3178.420159456,3178.420306628,753,1,0.00014717200019731536
343,5339,3178.520137556,3178.520288408,754,1,0.00015085199993336573
344,5339,3178.620202539,3178.620236876,754,0,3.433700021560071e-05
345,5339,3178.720117117,3178.720124221,754,0,7.103999905666569e-06
346,5339,3178.820069328,3178.820075857,754,0,6.52900007480639e-06
347,5339,3178.920149831,3178.920156743,754,0,6.9120001171540935e-06
348,5339,3179.020211006,3179.020217022,754,0,6.016000043018721e-06
349,5339,3179.120078991,3179.120085423,754,0,6.432000191125553e-06
350,5339,3179.220112036,3179.220120645,754,0,8.608999905845849e-06
351,5339,3179.320205755,3179.320213372,754,0,7.6169999374542385e-06
352,5339,3179.420124142,3179.420131502,754,0,7.359999926848104e-06
353,5339,3179.520201445,3179.520209285,754,0,7.839999852876645e-06
