iter,PID,start,end,instance,activation,response_time
278,5119,3136.737480051,3136.737573461,337,1,9.340999986306997e-05
279,5119,3136.837481543,3136.837580682,338,1,9.913899975799723e-05
280,5119,3136.937777444,3136.937895015,339,1,0.00011757099991882569
281,5119,3137.037478801,3137.037601364,340,1,0.00012256299987711827
282,5119,3137.137486502,3137.137582441,341,1,9.593900040272274e-05
283,5119,3137.237476635,3137.237581982,342,1,0.00010534700004427577
284,5119,3137.337475152,3137.337602643,343,1,0.00012749100005748915
285,5119,3137.437587016,3137.437692586,344,1,0.00010556999995969818
286,5119,3137.537508666,3137.537608861,345,1,0.0001001949999590579
287,5119,3137.637486223,3137.637582577,346,1,9.635400010665762e-05
288,5119,3137.737477443,3137.737605479,347,1,0.00012803600020561134
289,5119,3137.837494233,3137.837620956,348,1,0.00012672299999394454
290,5119,3137.937473677,3137.937577136,349,1,0.00010345900000174879
291,5119,3138.037482114,3138.037589797,350,1,0.00010768299989649677
292,5119,3138.137481143,3138.137575226,351,1,9.408300002178294e-05
293,5119,3138.237472908,3138.237604591,352,1,0.0001316829998359026
294,5119,3138.337475233,3138.337600036,353,1,0.00012480299983508303
295,5119,3138.437754461,3138.437842495,354,1,8.803399987300509e-05
296,5119,3138.537491051,3138.537619278,355,1,0.00012822700000469922
297,5119,3138.637475935,3138.637567810,356,1,9.187499972540536e-05
298,5119,3138.737479348,3138.737606648,357,1,0.00012730000025840127
299,5119,3138.837483721,3138.837592364,358,1,0.0001086430002033012
300,5119,3138.937557888,3138.937674627,359,1,0.00011673900007735938
301,5119,3139.037471635,3139.037561589,360,1,8.995399957711925e-05
302,5119,3139.137572682,3139.137782032,361,1,0.0002093499997499748
303,5119,3139.237471485,3139.237566559,362,1,9.507400000074995e-05
304,5119,3139.337536179,3139.337642774,363,1,0.00010659500003384892
305,5119,3139.437484455,3139.437587273,364,1,0.0001028180004141177
306,5119,3139.537480859,3139.537573182,365,1,9.232299998984672e-05
307,5119,3139.637511281,3139.637600787,366,1,8.950599976742524e-05
308,5119,3139.737474341,3139.737603144,367,1,0.000128802999824984
309,5119,3139.837485690,3139.837597277,368,1,0.0001115869999921415
310,5119,3139.937495215,3139.937600466,369,1,0.00010525099969527218
311,5119,3140.037491108,3140.037645192,370,1,0.00015408400031446945
312,5119,3140.137566075,3140.137697854,371,1,0.00013177900018490618
313,5119,3140.237481966,3140.237593713,372,1,0.0001117470001190668
314,5119,3140.338100435,3140.338195158,373,1,9.472300007473677e-05
315,5119,3140.437483959,3140.437624699,374,1,0.0001407400000061898
316,5119,3140.537496269,3140.537608176,375,1,0.0001119070002459921
317,5119,3140.637478177,3140.637591652,376,1,0.00011347500003466848
318,5119,3140.737498710,3140.737664699,377,1,0.00016598899992459337
319,5119,3140.837484875,3140.837582382,378,1,9.750700019139913e-05
320,5119,3140.937486720,3140.937632164,379,1,0.00014544400028171367
321,5119,3141.037477268,3141.037579447,380,1,0.00010217899989584112
322,5119,3141.137476649,3141.137579084,381,1,0.00010243500037177
323,5119,3141.237494111,3141.237596961,382,1,0.00010284999962095753
324,5119,3141.337480211,3141.337587798,383,1,0.00010758700000224053
325,5119,3141.437476520,3141.437572843,384,1,9.632299997974769e-05
326,5119,3141.537475933,3141.537577055,385,1,0.00010112199970535585
327,5119,3141.637486994,3141.637678839,386,1,0.00019184499979019165
328,5119,3141.737480167,3141.737594858,387,1,0.00011469100036265445
329,5119,3141.837473435,3141.837571006,388,1,9.757099996932084e-05
330,5119,3141.937479376,3141.937586227,389,1,0.00010685100005503045
331,5119,3142.037523622,3142.037703915,390,1,0.00018029299963018275
332,5119,3142.137524763,3142.137660575,391,1,0.00013581200028056628
333,5119,3142.237485295,3142.237578066,392,1,9.277099979954073e-05
334,5119,3142.337487300,3142.337587399,393,1,0.00010009900006480166
335,5119,3142.437486457,3142.437608380,394,1,0.00012192299982416444
336,5119,3142.537486094,3142.537583696,395,1,9.760200009623077e-05
337,5119,3142.637502115,3142.637617414,396,1,0.0001152989998445264
338,5119,3142.737487799,3142.737583738,397,1,9.593899994797539e-05
339,5119,3142.837489068,3142.837585647,398,1,9.657900000092923e-05
340,5119,3142.937479713,3142.937578084,399,1,9.837100014919997e-05
341,5119,3143.037476150,3143.037579065,400,1,0.00010291499984305119
342,5119,3143.137487275,3143.137586286,401,1,9.901100020215381e-05
343,5119,3143.237477664,3143.237579010,402,1,0.0001013460000649502
344,5119,3143.337493365,3143.337590007,403,1,9.664200024417369e-05
345,5119,3143.437518346,3143.437629517,404,1,0.00011117099984403467
346,5119,3143.537487678,3143.537639298,405,1,0.00015161999999691034
347,5119,3143.637481939,3143.637581238,406,1,9.929900033966987e-05
348,5119,3143.737525449,3143.737629900,407,1,0.0001044509999701404
349,5119,3143.837481789,3143.837630241,408,1,0.00014845200030322303
350,5119,3143.937477106,3143.937588917,409,1,0.0001118109998969885
351,5119,3144.037493031,3144.037607018,410,1,0.00011398700007703155
352,5119,3144.137479547,3144.137656096,411,1,0.0001765489996614633
353,5119,3144.237501169,3144.237649525,412,1,0.00014835599995421944
354,5119,3144.337500166,3144.337599112,413,1,9.894599998006015e-05
355,5119,3144.437476698,3144.437603357,414,1,0.00012665900021602283
356,5119,3144.537491247,3144.537600018,415,1,0.00010877099975914462
357,5119,3144.637489412,3144.637641352,416,1,0.00015194000025076093
358,5119,3144.737478456,3144.737601916,417,1,0.00012345999994067824
359,5119,3144.837484909,3144.837602929,418,1,0.0001180199997179443
360,5119,3144.937474818,3144.937601381,419,1,0.0001265630003217666
361,5119,3145.037476887,3145.037578714,420,1,0.00010182699998040334
362,5119,3145.137480460,3145.137713170,421,1,0.00023271000009117415
363,5119,3145.237632485,3145.237752584,422,1,0.00012009900001430651
364,5119,3145.337474901,3145.337613977,423,1,0.00013907599986850983
365,5119,3145.437473066,3145.437594029,424,1,0.00012096299997210735
366,5119,3145.537473983,3145.537586562,425,1,0.00011257899996053311
367,5119,3145.637492532,3145.637629112,426,1,0.00013657999988936353
368,5119,3145.738660361,3145.738779308,427,1,0.00011894700037373696
369,5119,3145.837487838,3145.837622370,428,1,0.0001345320001746586
370,5119,3145.937473874,3145.937627255,429,1,0.00015338100001827115
371,5119,3146.037478215,3146.037585194,430,1,0.00010697899961087387
372,5119,3146.137485084,3146.137624288,431,1,0.0001392039998791006
373,5119,3146.237469137,3146.237606357,432,1,0.00013721999994231737
374,5119,3146.337488966,3146.337598121,433,1,0.00010915500024566427
375,5119,3146.437471931,3146.437622687,434,1,0.0001507560000391095
376,5119,3146.537477680,3146.537588595,435,1,0.00011091500027760048
377,5119,3146.637485861,3146.637731339,436,1,0.0002454779996696743
378,5119,3146.737485242,3146.738073609,437,1,0.0005883670000912389
379,5119,3146.837495247,3146.837706036,438,1,0.00021078899999338319
380,5119,3146.937496580,3146.937661192,439,1,0.0001646120003897522
381,5119,3147.037500312,3147.037626396,440,1,0.00012608400038516265
382,5119,3147.137478157,3147.137669842,441,1,0.0001916850001180137
383,5119,3147.237477250,3147.237625574,442,1,0.0001483239998378849
384,5119,3147.337515447,3147.337654683,443,1,0.00013923599999543512
385,5119,3147.437474987,3147.437581038,444,1,0.00010605100032989867
386,5119,3147.537475104,3147.537585347,445,1,0.00011024300010831212
387,5119,3147.637469909,3147.637574327,446,1,0.00010441799986438127
388,5119,3147.737481706,3147.737708560,447,1,0.00022685400017508073
389,5119,3147.837478591,3147.837588578,448,1,0.00010998700008713058
390,5119,3147.938258312,3147.938361931,449,1,0.00010361900012867409
391,5119,3148.037484648,3148.037599500,450,1,0.000114852000024257
392,5119,3148.137519742,3148.137688643,451,1,0.00016890099959709914
393,5119,3148.237531955,3148.237632086,452,1,0.00010013099972638884
394,5119,3148.339689858,3148.339797925,453,1,0.00010806699992826907
395,5119,3148.437666657,3148.437773604,454,1,0.00010694699994928669
396,5119,3148.537487857,3148.537587379,455,1,9.952199980034493e-05
397,5119,3148.637495622,3148.637640746,456,1,0.00014512400002786308
398,5119,3148.737804771,3148.737934278,457,1,0.0001295070001106069
399,5119,3148.837488079,3148.837602386,458,1,0.0001143069998761348
400,5119,3148.937483364,3148.937625736,459,1,0.00014237200002753525
401,5119,3149.037484473,3149.037587836,460,1,0.00010336300010749255
402,5119,3149.137516462,3149.137856504,461,1,0.00034004200006165775
403,5119,3149.237506115,3149.237744841,462,1,0.00023872600013419287
404,5119,3149.337482455,3149.337604602,463,1,0.00012214699972901144
405,5119,3149.437495436,3149.437606159,464,1,0.00011072300003434066
406,5119,3149.537490785,3149.537639045,465,1,0.0001482600000599632
407,5119,3149.637482678,3149.637616185,466,1,0.00013350699964576052
408,5119,3149.737481322,3149.737584493,467,1,0.00010317100031898008
409,5119,3149.837492000,3149.837601187,468,1,0.00010918699990725145
410,5119,3149.937477588,3149.937578167,469,1,0.0001005789999908302
411,5119,3150.037478761,3150.037574123,470,1,9.536200013826601e-05
412,5119,3150.137477438,3150.137570656,471,1,9.32180000745575e-05
413,5119,3150.237480499,3150.237590166,472,1,0.00010966699983327999
