iter,PID,start,end,instance,activation,response_time
114,5270,3136.951735770,3136.952744853,0,1,0.0010090829996443063
115,5270,3136.961729925,3136.962703552,0,1,0.0009736270003486425
116,5270,3136.972111195,3136.973522785,0,1,0.0014115900003162096
117,5270,3136.981735901,3136.982576820,0,1,0.0008409189999838418
118,5270,3136.991729577,3136.992567903,0,1,0.0008383259996662673
119,5270,3137.001743765,3137.002650893,0,1,0.0009071280001080595
120,5270,3137.011739456,3137.012651865,0,1,0.0009124089997385454
121,5270,3137.023160210,3137.024179725,0,1,0.0010195150002800801
122,5270,3137.031748664,3137.033354499,0,1,0.001605834999736544
123,5270,3137.041753764,3137.042605466,0,1,0.0008517020000908815
124,5270,3137.051731055,3137.053118452,0,1,0.0013873970001441194
125,5270,3137.061735707,3137.062719221,0,1,0.0009835139999267994
126,5270,3137.071845193,3137.073126283,0,1,0.0012810899997930392
127,5270,3137.081868021,3137.082853872,0,1,0.0009858510002231924
128,5270,3137.091807551,3137.093627184,0,1,0.0018196330001956085
129,5270,3137.101774538,3137.103541018,0,1,0.0017664800002421543
130,5270,3137.111736021,3137.112653006,0,1,0.0009169850000034785
131,5270,3137.121826755,3137.123108517,0,1,0.0012817620004170749
132,5270,3137.131751021,3137.133166963,0,1,0.001415941999766801
133,5270,3137.141739704,3137.144510498,0,1,0.0027707939998435904
134,5270,3137.152616987,3137.153457938,0,1,0.0008409510001001763
135,5270,3137.161769520,3137.162624551,0,1,0.000855031000355666
136,5270,3137.171729115,3137.173859444,0,1,0.0021303290000105335
137,5270,3137.181754151,3137.182579965,0,1,0.0008258140001089487
138,5270,3137.192055259,3137.193978767,0,1,0.0019235079998907167
139,5270,3137.201736830,3137.202593653,0,1,0.0008568230000491894
140,5270,3137.211738858,3137.213685822,0,1,0.0019469640001261723
141,5270,3137.221729365,3137.222527083,0,1,0.0007977179998306383
142,5270,3137.231749506,3137.233019364,0,1,0.0012698579998868809
143,5270,3137.241738669,3137.242617701,0,1,0.0008790320002844965
144,5270,3137.251728216,3137.252837366,0,1,0.0011091500000475207
145,5270,3137.261730180,3137.262779552,0,1,0.001049372000125004
146,5270,3137.271741040,3137.272632264,0,1,0.0008912240000427119
147,5270,3137.282859034,3137.286102705,0,1,0.0032436709998364677
148,5270,3137.291746632,3137.293311730,0,1,0.0015650979999008996
149,5270,3137.301836950,3137.303662375,0,1,0.0018254249998790328
150,5270,3137.311738911,3137.312682552,0,1,0.0009436410000489559
151,5270,3137.321728106,3137.322660675,0,1,0.0009325689998149755
152,5270,3137.331930075,3137.333267839,0,1,0.0013377640002545377
153,5270,3137.342049418,3137.342935938,0,1,0.0008865200002219353
154,5270,3137.351749902,3137.352875980,0,1,0.0011260780001975945
155,5270,3137.361727065,3137.362651314,0,1,0.000924248999581323
156,5270,3137.371732357,3137.373150891,0,1,0.001418534000094951
157,5270,3137.381752657,3137.383664900,0,1,0.0019122429998787993
158,5270,3137.392283307,3137.393746130,0,1,0.0014628230001108022
159,5270,3137.403099244,3137.404563060,0,1,0.0014638160000686185
160,5270,3137.411733812,3137.413075351,0,1,0.0013415389998954197
161,5270,3137.421747392,3137.423207623,0,1,0.0014602310002373997
162,5270,3137.431742507,3137.432658244,0,1,0.0009157370000139053
163,5270,3137.441728247,3137.442585869,0,1,0.000857622000239644
164,5270,3137.451746211,3137.452655835,0,1,0.0009096239996324584
165,5270,3137.461748046,3137.462739881,0,1,0.0009918349996951292
166,5270,3137.471731354,3137.472621105,0,1,0.0008897510001588671
167,5270,3137.481949163,3137.482783874,0,1,0.0008347109996975632
168,5270,3137.491784562,3137.492773677,0,1,0.0009891150002658833
169,5270,3137.501751645,3137.502562355,0,1,0.0008107100002234802
170,5270,3137.511763273,3137.512622688,0,1,0.0008594150003773393
171,5270,3137.521772213,3137.523007062,0,1,0.0012348489999567391
172,5270,3137.531770689,3137.533020386,0,1,0.0012496969998210261
173,5270,3137.541745612,3137.542548289,0,1,0.0008026770001379191
174,5270,3137.551759448,3137.552710097,0,1,0.0009506489996056189
175,5270,3137.561739299,3137.562594426,0,1,0.0008551270002499223
176,5270,3137.571793904,3137.572706377,0,1,0.0009124729999712144
177,5270,3137.582073027,3137.582861400,0,1,0.0007883729999775824
178,5270,3137.591763303,3137.592642462,0,1,0.0008791590003056626
179,5270,3137.604332567,3137.605202447,0,1,0.0008698800002093776
180,5270,3137.611731101,3137.612617141,0,1,0.0008860400002959068
181,5270,3137.621734217,3137.622818598,0,1,0.0010843810000551457
182,5270,3137.631743381,3137.632894452,0,1,0.0011510710000948166
183,5270,3137.641725344,3137.642760220,0,1,0.0010348760001761548
184,5270,3137.651729036,3137.652800521,0,1,0.0010714850000113074
185,5270,3137.661731480,3137.662834229,0,1,0.0011027489999833051
186,5270,3137.671728739,3137.672720062,0,1,0.0009913229996527662
187,5270,3137.681734799,3137.682676872,0,1,0.0009420729998055322
188,5270,3137.691752219,3137.692980732,0,1,0.0012285129996598698
189,5270,3137.701739975,3137.702502651,0,1,0.0007626760002494848
